Provincia,Municipio,Población,Longitud ETRS89,Latitud ETRS89,Altitud
Toledo,Escalona,3240,-4.4015946,40.16583078,457
Toledo,Escalonilla,1447,-4.34900711,39.92484479,547
Toledo,Espinoso del Rey,466,-4.78380382,39.65239728,723
Toledo,Esquivias,5378,-3.76725206,40.10250566,605
Toledo,La Estrella,241,-5.09293709,39.68705865,558
Toledo,Fuensalida,10976,-4.20979125,40.05108914,591
Toledo,Gálvez,3075,-4.2732415,39.70077486,711
Toledo,Garciotum,190,-4.64777204,40.09968021,469
Toledo,Gerindote,2347,-4.30194428,39.96509622,545
Toledo,Guadamur,1802,-4.14957219,39.81196637,627
Toledo,La Guardia,2248,-3.47667136,39.78831523,698
Toledo,Las Herencias,793,-4.92136776,39.86776588,363
Toledo,Herreruela de Oropesa,357,-5.24259858,39.88946588,379
Toledo,Hinojosa de San Vicente,415,-4.72362592,40.10382874,651
Toledo,Hontanar,163,-4.4982661,39.61209284,844
Toledo,Hormigos,686,-4.44522074,40.09825787,462
Toledo,Huecas,654,-4.19727933,40.01136153,547
Toledo,Huerta de Valdecarábanos,1703,-3.61226578,39.86364296,625
Toledo,La Iglesuela,425,-4.75146344,40.23346231,520
Toledo,Illán de Vacas,5,-4.55763678,39.97079939,480
Toledo,Illescas,27332,-3.84923771,40.12412418,589
Toledo,Lagartera,1422,-5.20107075,39.90517115,399
Toledo,Layos,652,-4.06408976,39.77709337,650
Toledo,Lillo,2695,-3.30440947,39.7227223,684
Toledo,Lominchar,2369,-3.96463143,40.09031866,647
Toledo,Lucillos,591,-4.6122444,39.98553967,478
Toledo,Madridejos,10637,-3.53369545,39.4684254,687
Toledo,Magán,3259,-3.93122653,39.96119655,487
Toledo,Malpica de Tajo,1802,-4.54612686,39.8974919,389
Toledo,Manzaneque,406,-3.79472284,39.63532206,719
Toledo,Maqueda,469,-4.36970187,40.06471513,495
Toledo,Marjaliza,270,-3.93610609,39.56316078,856
Toledo,Marrupe,156,-4.7951461,40.09052658,584
Toledo,Mascaraque,444,-3.81181371,39.71575468,713
Toledo,La Mata,864,-4.43867697,39.94214625,564
Toledo,Mazarambroz,1259,-4.02098672,39.69452577,778
Toledo,Mejorada,1266,-4.88193086,40.01033998,549
Toledo,Menasalbas,2739,-4.28464179,39.6405714,701
Toledo,Méntrida,4900,-4.19583888,40.23782441,538
Toledo,Mesegar de Tajo,228,-4.50176953,39.92522875,477
Toledo,Miguel Esteban,4976,-3.07691202,39.52767797,681
Toledo,Mocejón,4830,-3.9168404,39.94039068,480
Toledo,Mohedas de la Jara,420,-5.14406081,39.60420589,646
Toledo,Montearagón,520,-4.63101433,39.96468226,428
Toledo,Montesclaros,417,-4.93936509,40.10639058,558
Toledo,Mora,9853,-3.77421246,39.6844219,721
Toledo,Nambroca,4557,-3.94284193,39.79889993,672
Toledo,La Nava de Ricomalillo,565,-4.98950457,39.65163284,651
Toledo,Navahermosa,3738,-4.47014088,39.63276002,739
Toledo,Navalcán,2080,-5.09290716,40.06828657,393
Toledo,Navalmoralejo,64,-5.14304362,39.73984717,424
Toledo,Los Navalmorales,2617,-4.63972453,39.72591155,658
Toledo,Los Navalucillos,2251,-4.64187912,39.66669754,745
Toledo,Navamorcuende,643,-4.78519646,40.15769695,770
Toledo,Noblejas,3499,-3.44291095,39.98028083,732
Toledo,Noez,881,-4.18410869,39.740514,755
Toledo,Nombela,895,-4.50323098,40.15626779,493
Toledo,Novés,2721,-4.27230437,40.04687899,564
Toledo,Numancia de la Sagra,4755,-3.85468482,40.07640596,528
Toledo,Nuño Gómez,138,-4.62021037,40.11333017,466
Toledo,Ocaña,10733,-3.49957848,39.96022886,733
Toledo,Olías del Rey,7587,-3.9870735,39.94643646,586
Toledo,Ontígola,4272,-3.57252958,40.00342662,607
Toledo,Orgaz,2675,-3.87453461,39.64734513,742
Toledo,Oropesa,2730,-5.17249007,39.91910626,422
Toledo,Otero,343,-4.51508883,40.00067014,462
Toledo,Palomeque,894,-3.96366217,40.11891364,608
Toledo,Pantoja,3277,-3.8354065,40.04395897,519
Toledo,Paredes de Escalona,129,-4.42882124,40.20531806,489
Toledo,Parrillas,355,-5.06381379,40.0627549,399
Toledo,Pelahustán,318,-4.59812944,40.17603302,673
Toledo,Pepino,2809,-4.8035152,40.03251448,445
Toledo,Polán,3849,-4.16924759,39.78791203,646
Toledo,Portillo de Toledo,2138,-4.22891303,40.06288838,598
Toledo,La Puebla de Almoradiel,5360,-3.1188154,39.59867171,697
Toledo,La Puebla de Montalbán,7910,-4.35687837,39.86530851,508
Toledo,La Pueblanueva,2252,-4.68056127,39.91292886,480
Toledo,El Puente del Arzobispo,1279,-5.17138432,39.80249055,335
Toledo,Puerto de San Vicente,165,-5.11271655,39.52243511,740
Toledo,Pulgar,1555,-4.15302556,39.69398424,719
Toledo,Quero,1042,-3.24979783,39.50998178,650
Toledo,Quintanar de la Orden,10926,-3.04285854,39.59067816,695
Toledo,Quismondo,1509,-4.32387815,40.10531182,548
Toledo,El Real de San Vicente,969,-4.69032183,40.13569751,751
Toledo,Recas,4220,-3.9912326,40.0544888,569
Toledo,Retamoso de la Jara,105,-4.75509163,39.74284768,610
Toledo,Rielves,756,-4.19247826,39.96165175,494
Toledo,Robledo del Mazo,299,-4.90562952,39.6085058,738
Toledo,El Romeral,609,-3.43490374,39.70772038,662
Toledo,San Bartolomé de las Abiertas,464,-4.71981077,39.83000928,552
Toledo,San Martín de Montalbán,744,-4.38965069,39.70217974,654
Toledo,San Martín de Pusa,685,-4.63036294,39.78315427,506
Toledo,San Pablo de los Montes,1867,-4.33151266,39.53953772,907
Toledo,San Román de los Montes,1887,-4.73063141,40.0677697,447
Toledo,Santa Ana de Pusa,397,-4.70701916,39.76072722,595
Toledo,Santa Cruz de la Zarza,4285,-3.18708058,39.98359401,785
Toledo,Santa Cruz del Retamar,2871,-4.24156628,40.11849392,595
Toledo,Santa Olalla,3219,-4.42788219,40.02413804,486
Toledo,Sartajada,102,-4.79156162,40.21176822,459
Toledo,Segurilla,1345,-4.86529303,40.02276196,561
Toledo,Seseña,22992,-3.69816072,40.10382547,610
Toledo,Sevilleja de la Jara,717,-4.96415419,39.57578193,667
Toledo,Sonseca,11068,-3.97425527,39.67641138,755
Toledo,Sotillo de las Palomas,198,-4.82783862,40.10419527,564
Toledo,Talavera de la Reina,83303,-4.83370199,39.96016737,367
Toledo,Tembleque,2036,-3.50343059,39.69700116,637
Toledo,El Toboso,1831,-2.99566299,39.51306146,696
Toledo,Toledo,83741,-4.02431421,39.85715187,516
Toledo,Torralba de Oropesa,210,-5.15393844,39.93379437,370
Toledo,Torrecilla de la Jara,238,-4.77205931,39.70362447,645
Toledo,La Torre de Esteban Hambrán,1712,-4.21528284,40.17136855,577
Toledo,Torrico,748,-5.22613479,39.83093842,442
Toledo,Torrijos,13295,-4.28548503,39.98152383,527
Toledo,Totanés,355,-4.22627384,39.70949709,731
Toledo,Turleque,804,-3.61192073,39.60102589,691
Toledo,Ugena,5297,-3.87693675,40.15531568,652
Toledo,Urda,2636,-3.7158477,39.41215105,764
Toledo,Valdeverdeja,598,-5.24328716,39.79534783,461
Toledo,Valmojado,4126,-4.09118625,40.20534407,662
Toledo,Velada,2859,-4.9778848,39.97755339,431
Toledo,Las Ventas con Peña Aguilera,1144,-4.22925866,39.61065353,790
Toledo,Las Ventas de Retamosa,3266,-4.1124078,40.15504172,620
Toledo,Las Ventas de San Julián,231,-5.29550741,40.00822692,315
Toledo,Villacañas,9840,-3.33308335,39.62406188,664
Toledo,La Villa de Don Fadrique,3798,-3.21812335,39.61827888,671
Toledo,Villafranca de los Caballeros,5024,-3.36272107,39.42604853,642
Toledo,Villaluenga de la Sagra,3780,-3.91176829,40.02736459,530
Toledo,Villamiel de Toledo,876,-4.12548602,39.98104306,484
Toledo,Villaminaya,552,-3.8694881,39.71159808,732
Toledo,Villamuelas,632,-3.73598474,39.81725305,590
Toledo,Villanueva de Alcardete,3362,-3.01239504,39.67321969,725
Toledo,Villanueva de Bogas,742,-3.65783437,39.724126,652
Toledo,Villarejo de Montalbán,82,-4.57278929,39.76861444,534
Toledo,Villarrubia de Santiago,2588,-3.37049918,39.98698528,757
Toledo,Villaseca de la Sagra,1815,-3.88232086,39.96027245,483
Toledo,Villasequilla,2510,-3.73131055,39.8767928,517
Toledo,Villatobas,2407,-3.32257608,39.90058759,726
Toledo,El Viso de San Juan,4238,-3.92032652,40.14261828,650
Toledo,Los Yébenes,6009,-3.87090634,39.58190415,818
Toledo,Yeles,5177,-3.80315628,40.12069578,550
Toledo,Yepes,5074,-3.62564592,39.90026886,699
Toledo,Yuncler,3679,-3.90154252,40.04380591,531
Toledo,Yunclillos,830,-3.9908584,40.0229587,519
Toledo,Yuncos,10827,-3.8742774,40.0842783,548
Toledo,Santo Domingo-Caudilla,1019,-4.32665355,40.01434958,543
València/Valencia,Ademuz,1073,-1.28669047,40.06120013,756
València/Valencia,Ador,1400,-0.22439286,38.91881333,100
València/Valencia,Atzeneta d'Albaida,1155,-0.49685641,38.83567325,400
València/Valencia,Agullent,2387,-0.54782899,38.82229442,411
València/Valencia,Alaquàs,29474,-0.46015527,39.45807854,45
València/Valencia,Albaida,5946,-0.51986706,38.84180459,311
València/Valencia,Albal,16244,-0.41464448,39.39721187,10
València/Valencia,Albalat de la Ribera,3361,-0.38619815,39.20127117,11
València/Valencia,Albalat dels Sorells,3900,-0.34583998,39.54379091,17
València/Valencia,Albalat dels Tarongers,1169,-0.33712468,39.70270205,97
València/Valencia,Alberic,10504,-0.51744033,39.11685193,26
València/Valencia,Alborache,1140,-0.77134683,39.39152396,311
València/Valencia,Alboraia/Alboraya,24031,-0.34992845,39.50024605,6
València/Valencia,Albuixech,3911,-0.32290668,39.54500337,7
València/Valencia,Alcàsser,9813,-0.44426722,39.36854313,27
València/Valencia,Alcàntera de Xúquer,1318,-0.55970929,39.070653,37
València/Valencia,Alzira,44255,-0.43554456,39.14944832,16
València/Valencia,Alcublas,678,-0.70230954,39.79738167,775
València/Valencia,l'Alcúdia,11926,-0.50645447,39.19576372,32
València/Valencia,l'Alcúdia de Crespins,5108,-0.58999491,38.97021311,158
València/Valencia,Aldaia,31320,-0.46197516,39.46491997,45
València/Valencia,Alfafar,20776,-0.39004439,39.42259817,11
València/Valencia,Alfauir,448,-0.25158611,38.92780849,86
València/Valencia,Alfara de la Baronia,535,-0.35498566,39.76293575,175
València/Valencia,Alfara del Patriarca,3348,-0.38497191,39.54406602,30
València/Valencia,Alfarp,1517,-0.5595106,39.27680966,91
València/Valencia,Alfarrasí,1256,-0.49639575,38.90397541,193
València/Valencia,Algar de Palancia,471,-0.36745953,39.7810922,187
València/Valencia,Algemesí,27511,-0.43644269,39.1890727,17
València/Valencia,Algimia de Alfara,1051,-0.3623082,39.75243658,173
València/Valencia,Alginet,13186,-0.46964795,39.26153042,32
València/Valencia,Almàssera,7308,-0.3557517,39.51227026,11
València/Valencia,Almiserà,261,-0.2849761,38.91635576,145
València/Valencia,Almoines,2343,-0.18134817,38.94398885,34
València/Valencia,Almussafes,8914,-0.41293657,39.29004877,10
València/Valencia,Alpuente,644,-1.01327721,39.87603328,973
València/Valencia,l'Alqueria de la Comtessa,1443,-0.1561269,38.93653868,25
València/Valencia,Andilla,322,-0.81348901,39.83590084,898
València/Valencia,Anna,2639,-0.64427404,39.02174984,197
València/Valencia,Antella,1233,-0.59190021,39.07941331,42
València/Valencia,Aras de los Olmos,375,-1.13281495,39.9241561,935
València/Valencia,Aielo de Malferit,4706,-0.5914752,38.87774947,289
València/Valencia,Aielo de Rugat,160,-0.34335159,38.88172539,265
València/Valencia,Ayora,5311,-1.05608454,39.05979756,596
València/Valencia,Barxeta,1577,-0.41727383,39.02181544,112
València/Valencia,Barx,1227,-0.30181016,39.01431675,343
València/Valencia,Bèlgida,690,-0.4752401,38.85896646,281
València/Valencia,Bellreguard,4550,-0.16184473,38.94530865,24
València/Valencia,Bellús,315,-0.48553042,38.94587097,134
València/Valencia,Benagéber,192,-1.10117987,39.70765805,777
València/Valencia,Benaguasil,10960,-0.58618131,39.59364725,109
València/Valencia,Benavites,613,-0.25833794,39.74059326,39
València/Valencia,Beneixida,648,-0.55138918,39.07495616,29
València/Valencia,Benetússer,14495,-0.39719744,39.42296574,14
València/Valencia,Beniarjó,1759,-0.18636266,38.9324161,45
València/Valencia,Beniatjar,219,-0.41655507,38.84710544,389
València/Valencia,Benicolet,585,-0.34554941,38.91865981,241
València/Valencia,Benifairó de les Valls,2205,-0.26780809,39.72830418,46
València/Valencia,Benifairó de la Valldigna,1596,-0.30276868,39.05379019,36
València/Valencia,Benifaió,11956,-0.42733016,39.28514298,19
València/Valencia,Beniflá,458,-0.18894082,38.9284692,47
València/Valencia,Benigànim,5850,-0.4434453,38.94355063,182
València/Valencia,Benimodo,2230,-0.52847323,39.21301774,45
València/Valencia,Benimuslem,656,-0.49254298,39.13177858,22
València/Valencia,Beniparrell,1964,-0.41096159,39.38189594,6
València/Valencia,Benirredrà,1570,-0.19215383,38.96133073,28
València/Valencia,Benissanó,2238,-0.578202,39.61411166,131
València/Valencia,Benissoda,425,-0.52989034,38.83146661,344
València/Valencia,Benissuera,194,-0.47709232,38.9124792,159
València/Valencia,Bétera,23178,-0.46050256,39.59086755,102
València/Valencia,Bicorp,526,-0.78756183,39.13280027,289
València/Valencia,Bocairent,4271,-0.61108501,38.76638359,622
València/Valencia,Bolbaite,1362,-0.67413079,39.06258674,237
València/Valencia,Bonrepòs i Mirambell,3629,-0.36636985,39.51905184,15
València/Valencia,Bufali,163,-0.51618568,38.86814307,236
València/Valencia,Bugarra,711,-0.77484477,39.60869693,178
València/Valencia,Buñol,9596,-0.78986594,39.41801363,352
València/Valencia,Burjassot,37575,-0.41266051,39.50973203,48
València/Valencia,Calles,345,-0.97369191,39.72550247,348
València/Valencia,Camporrobles,1217,-1.39769289,39.64705412,915
València/Valencia,Canals,13631,-0.58558184,38.95946334,155
València/Valencia,Canet d'En Berenguer,6473,-0.21878416,39.68077325,10
València/Valencia,Carcaixent,20483,-0.44698055,39.12276198,21
València/Valencia,Càrcer,1923,-0.56780586,39.07013757,39
València/Valencia,Carlet,15446,-0.5198408,39.2272942,49
València/Valencia,Carrícola,95,-0.47165762,38.84038285,334
València/Valencia,Casas Altas,139,-1.26239473,40.039604,715
València/Valencia,Casas Bajas,172,-1.26056666,40.02345052,689
València/Valencia,Casinos,2759,-0.70721276,39.70027294,312
València/Valencia,Castelló de Rugat,2278,-0.38259728,38.87583716,311
València/Valencia,Castellonet de la Conquesta,138,-0.26340163,38.9144824,173
València/Valencia,Castielfabib,311,-1.30342617,40.13136465,942
València/Valencia,Catadau,2773,-0.56933467,39.27529449,91
València/Valencia,Catarroja,27752,-0.40311595,39.40248625,10
València/Valencia,Caudete de las Fuentes,706,-1.27886718,39.55852733,776
València/Valencia,Cerdà,341,-0.57384286,38.98592424,146
València/Valencia,Cofrentes,1104,-1.06219832,39.23015338,388
València/Valencia,Corbera,3190,-0.35512919,39.15811861,13
València/Valencia,Cortes de Pallás,876,-0.94088107,39.24291836,423
València/Valencia,Cotes,336,-0.57519438,39.07173309,38
València/Valencia,Quart de les Valls,1042,-0.27210475,39.74005314,56
València/Valencia,Quart de Poblet,24491,-0.44189692,39.4837855,40
València/Valencia,Quartell,1539,-0.26415029,39.73790192,42
València/Valencia,Quatretonda,2278,-0.40245924,38.94564511,225
València/Valencia,Cullera,21999,-0.25463848,39.16508089,4
València/Valencia,Chelva,1516,-0.99729278,39.74732697,471
València/Valencia,Chella,2513,-0.66154777,39.04466694,221
València/Valencia,Chera,484,-0.97432056,39.59185191,650
València/Valencia,Cheste,8372,-0.68276913,39.49486693,217
València/Valencia,Xirivella,28950,-0.4252401,39.46575132,30
València/Valencia,Chiva,14867,-0.7174205,39.47388523,268
València/Valencia,Chulilla,628,-0.89209647,39.65561537,297
València/Valencia,Daimús,3018,-0.15272664,38.96816756,9
València/Valencia,Domeño,689,-0.67352299,39.66021506,353
València/Valencia,Dos Aguas,379,-0.79902632,39.28774033,356
València/Valencia,l'Eliana,17760,-0.53062592,39.56680347,92
València/Valencia,Emperador,707,-0.340625,39.55359919,17
València/Valencia,Enguera,4926,-0.68736433,38.97823024,320
València/Valencia,l'Ènova,919,-0.48088592,39.04498344,49
València/Valencia,Estivella,1416,-0.34812823,39.71259324,116
València/Valencia,Estubeny,119,-0.62360276,39.01717685,180
València/Valencia,Faura,3503,-0.26048852,39.72665412,29
València/Valencia,Favara,2473,-0.2910155,39.12576138,9
València/Valencia,Fontanars dels Alforins,985,-0.7849707,38.78460648,626
València/Valencia,Fortaleny,1033,-0.3129574,39.18349516,6
València/Valencia,Foios,7234,-0.35654242,39.53771987,20
València/Valencia,la Font d'En Carròs,3743,-0.16826332,38.91707705,72
València/Valencia,la Font de la Figuera,2067,-0.8808594,38.80692932,531
València/Valencia,Fuenterrobles,709,-1.36565215,39.58478289,879
València/Valencia,Gavarda,1073,-0.55917883,39.09207548,33
València/Valencia,Gandia,74121,-0.17941691,38.96736579,21
València/Valencia,Genovés,2815,-0.46980831,38.98857844,139
València/Valencia,Gestalgar,596,-0.83411982,39.60452902,199
València/Valencia,Gilet,3308,-0.32187497,39.67876673,83
València/Valencia,Godella,13031,-0.4112644,39.51882686,36
València/Valencia,Godelleta,3391,-0.68739214,39.42338022,270
València/Valencia,la Granja de la Costera,312,-0.55743511,38.99577156,112
València/Valencia,Guadasséquies,459,-0.48409596,38.92509983,154
València/Valencia,Guadassuar,5913,-0.47824408,39.1855886,23
València/Valencia,Guardamar de la Safor,472,-0.14822188,38.96194035,5
València/Valencia,Higueruelas,503,-0.86121416,39.78953013,767
València/Valencia,Jalance,852,-1.07743184,39.19197816,443
València/Valencia,Xeraco,5715,-0.21567267,39.03284153,7
València/Valencia,Jarafuel,785,-1.07224204,39.13911133,595
València/Valencia,Xàtiva,29070,-0.51869568,38.98797116,120
València/Valencia,Xeresa,2162,-0.21839661,39.00991535,23
València/Valencia,Llíria,22793,-0.59442849,39.62586366,187
València/Valencia,Loriguilla,1985,-0.57094704,39.48972714,113
València/Valencia,Losa del Obispo,510,-0.87040736,39.69501292,390
València/Valencia,Llutxent,2367,-0.35687285,38.94137736,275
València/Valencia,Llocnou d'En Fenollet,887,-0.46677015,39.01387415,92
València/Valencia,Llocnou de la Corona,116,-0.38198174,39.42139891,7
València/Valencia,Llocnou de Sant Jeroni,544,-0.28526658,38.91266873,153
València/Valencia,Llanera de Ranes,1042,-0.57140634,38.99303617,139
València/Valencia,Llaurí,1221,-0.33047621,39.14725855,14
València/Valencia,Llombai,2702,-0.57180558,39.28094081,95
València/Valencia,la Llosa de Ranes,3599,-0.53357725,39.01884746,111
València/Valencia,Macastre,1236,-0.78556852,39.38167832,365
València/Valencia,Manises,30630,-0.45700309,39.49163946,49
València/Valencia,Manuel,2448,-0.49270651,39.05016654,63
València/Valencia,Marines,1858,-0.56143173,39.67511213,216
València/Valencia,Massalavés,1596,-0.52158427,39.14048106,28
València/Valencia,Massalfassar,2462,-0.32622473,39.55798018,12
València/Valencia,Massamagrell,15553,-0.33056042,39.57025065,14
València/Valencia,Massanassa,9375,-0.39951769,39.40993709,13
València/Valencia,Meliana,10678,-0.34864343,39.52761225,12
València/Valencia,Millares,349,-0.77391734,39.23710615,364
València/Valencia,Miramar,2608,-0.13973887,38.95021905,13
València/Valencia,Mislata,43042,-0.41745851,39.47533513,27
València/Valencia,Mogente/Moixent,4371,-0.7514659,38.87333691,340
València/Valencia,Moncada,21623,-0.39446412,39.54537844,31
València/Valencia,Montserrat,7419,-0.60318184,39.3581245,165
València/Valencia,Montaverner,1666,-0.49660885,38.88905087,183
València/Valencia,Montesa,1204,-0.65333755,38.94950328,293
València/Valencia,Montitxelvo/Montichelvo,614,-0.33961791,38.89097398,262
València/Valencia,Montroi/Montroy,2865,-0.61459393,39.33787195,138
València/Valencia,Museros,6164,-0.34168706,39.56418171,17
València/Valencia,Náquera,6058,-0.42519631,39.65820571,222
València/Valencia,Navarrés,3031,-0.69276472,39.10145536,278
València/Valencia,Novelé/Novetlè,858,-0.54603503,38.98087357,129
València/Valencia,Oliva,25488,-0.1206552,38.92087548,15
València/Valencia,Olocau,1750,-0.53078642,39.69987774,274
València/Valencia,l'Olleria,8261,-0.54678215,38.91173101,250
València/Valencia,Ontinyent,35342,-0.60649062,38.82288129,353
València/Valencia,Otos,450,-0.44429964,38.85350908,327
València/Valencia,Paiporta,25241,-0.41879076,39.42831198,23
València/Valencia,Palma de Gandía,1511,-0.22318559,38.92404591,78
València/Valencia,Palmera,1024,-0.15177074,38.94190989,22
València/Valencia,el Palomar,579,-0.50277319,38.85358534,311
València/Valencia,Paterna,68547,-0.44257379,39.50273688,53
València/Valencia,Pedralba,2785,-0.72653887,39.60457168,150
València/Valencia,Petrés,968,-0.30940208,39.68383811,78
València/Valencia,Picanya,11278,-0.43572711,39.43592093,31
València/Valencia,Picassent,20658,-0.45913698,39.36274319,47
València/Valencia,Piles,2712,-0.13225797,38.94060288,9
València/Valencia,Pinet,159,-0.33672641,38.98399263,359
València/Valencia,Polinyà de Xúquer,2484,-0.3685699,39.19675684,12
València/Valencia,Potries,1013,-0.19440976,38.91524933,63
València/Valencia,la Pobla de Farnals,7747,-0.32682479,39.57871399,13
València/Valencia,la Pobla del Duc,2589,-0.41980188,38.90612685,243
València/Valencia,Puebla de San Miguel,62,-1.14463186,40.04493023,1103
València/Valencia,la Pobla de Vallbona,23684,-0.55296899,39.59242058,101
València/Valencia,la Pobla Llarga,4493,-0.47555312,39.08408601,32
València/Valencia,el Puig de Santa Maria,8618,-0.3033912,39.58982953,11
València/Valencia,Puçol,19531,-0.30317868,39.61631894,10
València/Valencia,Quesa,673,-0.74015727,39.11970028,220
València/Valencia,Rafelbunyol,8870,-0.33500891,39.5893341,23
València/Valencia,Rafelcofer,1375,-0.16663919,38.93355127,34
València/Valencia,Rafelguaraf,2394,-0.45692484,39.05108497,41
València/Valencia,Ráfol de Salem,425,-0.39689276,38.86594914,293
València/Valencia,el Real de Gandia,2363,-0.18942038,38.94758005,35
València/Valencia,Real,2184,-0.60594917,39.33791969,132
València/Valencia,Requena,20320,-1.10026975,39.48606411,694
València/Valencia,Riba-roja de Túria,21626,-0.57061222,39.54602535,102
València/Valencia,Riola,1785,-0.33313298,39.19728362,9
València/Valencia,Rocafort,7004,-0.41059109,39.53068545,38
València/Valencia,Rotglà i Corberà,1108,-0.56324832,39.0056957,115
València/Valencia,Rótova,1259,-0.25563045,38.93270557,102
València/Valencia,Rugat,158,-0.3616423,38.87897808,293
València/Valencia,Sagunto/Sagunt,65278,-0.2759603,39.68008485,46
València/Valencia,Salem,437,-0.38054218,38.85362785,364
València/Valencia,Sant Joanet,484,-0.48752134,39.07127205,38
València/Valencia,Sedaví,10179,-0.38568401,39.42520278,9
València/Valencia,Segart,158,-0.37319548,39.6833454,267
València/Valencia,Sellent,376,-0.58589549,39.03106966,80
València/Valencia,Sempere,41,-0.47990447,38.91969366,167
València/Valencia,Senyera,1149,-0.51074535,39.06258989,39
València/Valencia,Serra,3068,-0.42943566,39.68501049,330
València/Valencia,Siete Aguas,1196,-0.91525006,39.47083761,695
València/Valencia,Silla,18440,-0.40918614,39.36367607,8
València/Valencia,Simat de la Valldigna,3297,-0.31183498,39.04354005,59
València/Valencia,Sinarcas,1147,-1.23094428,39.73421426,895
València/Valencia,Sollana,4886,-0.38003433,39.27761921,4
València/Valencia,Sot de Chera,370,-0.90980903,39.6213043,341
València/Valencia,Sueca,27598,-0.31552389,39.20242834,6
València/Valencia,Sumacàrcer,1141,-0.62835406,39.09401779,41
València/Valencia,Tavernes Blanques,9095,-0.36543705,39.50711211,12
València/Valencia,Tavernes de la Valldigna,17336,-0.26721943,39.07256604,17
València/Valencia,Teresa de Cofrentes,631,-1.05099973,39.10639401,533
València/Valencia,Terrateig,284,-0.32028226,38.89443254,258
València/Valencia,Titaguas,450,-1.08071604,39.86611631,832
València/Valencia,Torrebaja,412,-1.256043,40.095634,742
València/Valencia,Torrella,145,-0.57202049,38.98858019,148
València/Valencia,Torrent,80630,-0.46496185,39.43708486,46
València/Valencia,Torres Torres,641,-0.35720676,39.74362733,170
València/Valencia,Tous,1268,-0.58682162,39.1381579,98
València/Valencia,Tuéjar,1147,-1.03965285,39.76354602,604
València/Valencia,Turís,6627,-0.71026832,39.38884152,283
València/Valencia,Utiel,11601,-1.20538601,39.56715497,731
València/Valencia,València,787808,-0.37565717,39.47534441,16
València/Valencia,Vallada,3093,-0.69205225,38.89460302,294
València/Valencia,Vallanca,120,-1.33890097,40.06310501,977
València/Valencia,Vallés,153,-0.5562545,38.98545785,116
València/Valencia,Venta del Moro,1277,-1.35639044,39.48386851,724
València/Valencia,Vilallonga/Villalonga,4371,-0.20893948,38.88434512,105
València/Valencia,Vilamarxant,9376,-0.6217647,39.56885036,107
València/Valencia,Villanueva de Castellón,7209,-0.51307146,39.07730688,35
València/Valencia,Villar del Arzobispo,3542,-0.8243642,39.73297057,506
València/Valencia,Villargordo del Cabriel,612,-1.44184908,39.53700548,853
València/Valencia,Vinalesa,3345,-0.37024391,39.53690484,23
València/Valencia,Yátova,2080,-0.80828078,39.38451438,435
València/Valencia,La Yesa,234,-0.96158146,39.89110862,1040
València/Valencia,Zarra,381,-1.07475293,39.09152563,564
València/Valencia,Gátova,398,-0.52085956,39.76925793,577
València/Valencia,San Antonio de Benagéber,8755,-0.50005481,39.5614377,121
València/Valencia,Benicull de Xúquer,970,-0.38349993,39.18567881,21
Valladolid,Adalia,59,-5.12051384,41.65025211,783
Valladolid,Aguasal,24,-4.65253556,41.27453068,753
Valladolid,Aguilar de Campos,256,-5.17938513,41.98485705,775
Valladolid,Alaejos,1389,-5.21675691,41.30756844,752
Valladolid,Alcazarén,647,-4.67125117,41.37956285,731
Valladolid,Aldea de San Miguel,232,-4.61850454,41.46115669,738
Valladolid,Aldeamayor de San Martín,5292,-4.63966658,41.51174709,704
Valladolid,Almenara de Adaja,25,-4.676157,41.21405631,781
Valladolid,Amusquillo,110,-4.30251896,41.74858422,774
Valladolid,Arroyo de la Encomienda,19421,-4.79780564,41.60910756,690
Valladolid,Ataquines,572,-4.80373486,41.18167458,800
Valladolid,Bahabón,112,-4.28239215,41.48133983,885
Valladolid,Barcial de la Loma,99,-5.28221448,41.95199417,741
Valladolid,Barruelo del Valle,62,-5.06867624,41.67247049,812
Valladolid,Becilla de Valderaduey,230,-5.2184285,42.09850185,729
Valladolid,Benafarces,71,-5.29399232,41.6209895,739
Valladolid,Bercero,211,-5.05607129,41.5635361,735
Valladolid,Berceruelo,37,-5.03361111,41.58040901,788
Valladolid,Berrueces,93,-5.09718917,41.94574427,769
Valladolid,Bobadilla del Campo,304,-5.02255161,41.20506971,760
Valladolid,Bocigas,84,-4.68093706,41.22929914,773
Valladolid,Bocos de Duero,60,-4.06895245,41.6235487,757
Valladolid,Boecillo,4104,-4.69939733,41.540459,721
Valladolid,Bolaños de Campos,334,-5.28532123,42.00647207,708
Valladolid,Brahojos de Medina,124,-5.04165357,41.22294495,749
Valladolid,Bustillo de Chaves,72,-5.09041971,42.1328332,810
Valladolid,Cabezón de Pisuerga,3678,-4.6472781,41.733648,700
Valladolid,Cabezón de Valderaduey,37,-5.15935721,42.16721858,751
Valladolid,Cabreros del Monte,66,-5.2680103,41.84768031,730
Valladolid,Campaspero,1114,-4.19503362,41.49147792,900
Valladolid,El Campillo,225,-5.01308243,41.25717945,744
Valladolid,Camporredondo,161,-4.50455666,41.473792,801
Valladolid,Canalejas de Peñafiel,224,-4.11644855,41.52711742,897
Valladolid,Canillas de Esgueva,75,-4.12464899,41.75610185,816
